order_id,product_id,rank
1313387,41,8
1313387,52,9
1313387,60,10
1313387,15,11
1313387,47,12
1313609,4,1
1313609,40,2
1313609,18,3
1313609,19,4
1313609,28,5
1313609,2,6
1313609,42,7
1313609,12,8
1313609,21,9
1313609,6,10
1313611,4,1
1313611,10,2
1313611,23,3
1313611,16,4
1313611,1,5
1313611,12,6
1313611,2,7
1313611,42,8
1313611,35,9
1313611,9,10
1313611,21,11
1313666,2,1
1313666,4,2
1313666,23,3
1313666,41,4
1313666,12,5
1313666,13,6
1313666,21,7
1313666,25,8
1313666,35,9
1313666,1,10
1313666,7,11
1313697,30,1
1313697,12,2
1313697,15,3
1313697,33,4
1313697,31,5
1313697,28,6
1313697,2,7
1313697,1,8
1313697,49,9
1313697,52,10
1313734,31,1
1313734,39,2
1313734,52,3
1313734,59,4
1313734,1,5
1313734,7,6
1313734,18,7
1313734,27,8
1313734,9,9
1313734,2,10
1313919,8,1
1313919,1,2
1313919,28,3
1313919,38,4
1313919,13,5
1313919,26,6
1313919,32,7
1313919,40,8
1313919,24,9
1313919,4,10
1314102,31,1
1314102,39,2
1314102,13,3
1314102,62,4
1314102,18,5
1314102,27,6
1314102,63,7
1314102,42,8
1314102,7,9
1314102,11,10
1314386,50,1
1314386,20,2
1314386,1,3
1314386,37,4
1314386,53,5
1314386,19,6
1314386,23,7
1314386,33,8
1314386,54,9
1314386,40,10
1314597,4,1
1314597,15,2
1314597,22,3
1314597,36,4
1314597,58,5
1314597,7,6
1314597,54,7
1314597,3,8
1314597,35,9
1314597,29,10
1314597,18,11
1314785,53,1
1314785,1,2
1314785,60,3
1314785,43,4
1314785,6,5
1314785,33,6
1314785,48,7
1314785,27,8
1314785,13,9
1314785,35,10
1314795,52,1
1314795,12,2
1314795,20,3
1314795,28,4
1314795,41,5
1314795,45,6
1314795,4,7
1314795,36,8
1314795,9,9
1314795,48,10
1315013,4,1
1315013,1,2
1315013,16,3
1315013,23,4
1315013,55,5
1315013,19,6
1315013,15,7
1315013,32,8
1315013,13,9
1315013,37,10
1315094,31,1
1315094,39,2
1315094,59,3
1315094,15,4
1315094,23,5
1315094,49,6
1315094,38,7
1315094,27,8
1315094,35,9
1315094,5,10
1315116,29,1
1315116,60,2
1315116,3,3
1315116,4,4
1315116,45,5
1315116,22,6
1315116,2,7
1315116,36,8
1315116,48,9
1315116,34,10
1315116,12,11
1315374,45,1
1315374,3,2
1315374,53,3
1315374,31,4
1315374,1,5
1315374,40,6
1315374,15,7
1315374,29,8
1315374,28,9
1315374,2,10
1315420,12,1
1315420,36,2
1315420,2,3
1315420,7,4
1315420,1,5
1315420,42,6
1315420,28,7
1315420,29,8
1315420,11,9
1315420,10,10
1315762,11,1
1315762,29,2
1315762,5,3
1315762,13,4
1315762,48,5
1315762,40,6
1315762,31,7
1315762,10,8
1315762,63,9
1315762,35,10
1315762,49,11
1315902,5,1
1315902,2,2
1315902,54,3
1315902,12,4
1315902,30,5
1315902,1,6
1315902,42,7
1315902,15,8
1315902,53,9
1315902,37,10
1315902,36,11
1315902,7,12
1316165,2,1
1316165,4,2
1316165,61,3
1316165,50,4
1316165,15,5
1316165,12,6
1316165,20,7
1316165,51,8
1316165,23,9
1316165,13,10
1316165,59,11
1316165,27,12
1316202,63,1
1316202,23,2
1316202,41,3
1316202,55,4
1316202,12,5
1316202,62,6
1316202,7,7
1316202,45,8
1316202,37,9
1316202,3,10
1316202,4,11
1316202,8,12
1316289,36,1
1316289,55,2
1316289,45,3
1316289,10,4
1316289,31,5
1316289,27,6
1316289,16,7
1316289,23,8
1316289,49,9
1316289,29,10
1316289,19,11
1316289,21,12
1316387,31,1
1316387,39,2
1316387,49,3
1316387,6,4
1316387,13,5
1316387,27,6
1316387,32,7
1316387,30,8
1316387,40,9
1316387,35,10
1316387,11,11
1316387,3,12
1316387,50,13
1316432,1,1
1316432,24,2
1316432,5,3
1316432,9,4
1316432,48,5
1316432,27,6
1316432,52,7
1316432,49,8
1316432,11,9
1316432,13,10
1316538,12,1
1316538,14,2
1316538,28,3
1316538,11,4
1316538,29,5
1316538,6,6
1316538,50,7
1316538,4,8
1316538,35,9
1316538,18,10
1316538,54,11
1316787,4,1
1316787,41,2
1316787,12,3
1316787,1,4
1316787,20,5
1316787,15,6
1316787,50,7
1316787,8,8
1316787,35,9
1316787,23,10
1316787,7,11
1316787,28,12
1317529,40,1
1317529,31,2
1317529,7,3
1317529,33,4
1317529,35,5
1317529,56,6
1317529,48,7
1317529,13,8
1317529,9,9
1317529,42,10
1317529,36,11
1317533,51,1
1317533,46,2
1317533,60,3
1317533,49,4
1317533,6,5
1317533,35,6
1317533,20,7
1317533,36,8
1317533,38,9
1317533,31,10
1317533,62,11
1317533,43,12
1317533,13,13
1317533,37,14
1317533,41,15
1317533,1,16
1317533,27,17
1317533,53,18
1317618,35,1
1317618,45,2
1317618,12,3
1317618,27,4
1317618,54,5
1317618,46,6
1317618,50,7
1317618,25,8
1317618,32,9
1317618,21,10
1317618,2,11
1317654,4,1
1317654,50,2
1317654,29,3
1317654,52,4
1317654,28,5
1317654,45,6
1317654,40,7
1317654,58,8
1317654,37,9
1317654,25,10
1317654,11,11
1317654,12,12
1317654,2,13
1317654,49,14
1317654,35,15
1317735,12,1
1317735,23,2
1317735,15,3
1317735,54,4
1317735,9,5
1317735,60,6
1317735,2,7
1317735,1,8
1317735,22,9
1317735,53,10
1317758,1,1
1317758,41,2
1317758,46,3
1317758,16,4
1317758,57,5
1317758,51,6
1317758,33,7
1317758,49,8
1317758,13,9
1317758,48,10
1317767,14,1
1317767,10,2
1317767,33,3
1317767,29,4
1317767,26,5
1317767,30,6
1317767,11,7
1317767,3,8
1317767,21,9
1317767,31,10
1317767,13,11
1317767,8,12
1317767,1,13
1317767,5,14
1317767,23,15
1317791,15,1
1317791,1,2
1317791,31,3
1317791,58,4
1317791,7,5
1317791,11,6
1317791,35,7
1317791,13,8
1317791,27,9
1317791,3,10
1317791,21,11
1317791,28,12
1317791,39,13
1317791,30,14
1317791,19,15
1318011,33,1
1318011,12,2
1318011,4,3
1318011,10,4
1318011,15,5
1318011,16,6
1318011,57,7
1318011,42,8
1318011,52,9
1318011,46,10
1318011,26,11
1318011,1,12
1318112,19,1
1318112,43,2
1318112,8,3
1318112,4,4
1318112,29,5
1318112,35,6
1318112,28,7
1318112,54,8
1318112,40,9
1318112,14,10
1318248,39,1
1318248,31,2
1318248,48,3
1318248,40,4
1318248,1,5
1318248,33,6
1318248,13,7
1318248,49,8
1318248,25,9
1318248,57,10
1318248,35,11
1318248,16,12
1318248,46,13
1318256,4,1
1318256,16,2
1318256,38,3
1318256,55,4
1318256,48,5
1318256,51,6
1318256,13,7
1318256,5,8
1318256,3,9
1318256,7,10
1318256,35,11
1318276,1,1
1318276,4,2
1318276,9,3
1318276,36,4
1318276,28,5
1318276,48,6
1318276,35,7
1318276,13,8
1318276,16,9
1318276,49,10
1318307,7,1
1318307,8,2
1318307,6,3
1318307,4,4
1318307,42,5
1318307,45,6
1318307,12,7
1318307,28,8
1318307,48,9
1318307,58,10
1318307,22,11
1318307,51,12
1318307,20,13
1318427,4,1
1318427,50,2
1318427,12,3
1318427,45,4
1318427,9,5
1318427,1,6
1318427,35,7
1318427,6,8
1318427,36,9
1318427,27,10
1318427,48,11
1318487,14,1
1318487,36,2
1318487,42,3
1318487,62,4
1318487,60,5
1318487,38,6
1318487,31,7
1318487,56,8
1318487,44,9
1318487,39,10
1318514,50,1
1318514,26,2
1318514,4,3
1318514,58,4
1318514,52,5
1318514,54,6
1318514,12,7
1318514,35,8
1318514,13,9
1318514,53,10
1318514,23,11
1318630,39,1
1318630,49,2
1318630,35,3
1318630,29,4
1318630,9,5
1318630,1,6
1318630,58,7
1318630,15,8
1318630,23,9
1318630,44,10
1318844,11,1
1318844,23,2
1318844,19,3
1318844,36,4
1318844,35,5
1318844,44,6
1318844,29,7
1318844,7,8
1318844,31,9
1318844,48,10
1318844,3,11
1318939,31,1
1318939,43,2
1318939,48,3
1318939,25,4
1318939,13,5
1318939,33,6
1318939,1,7
1318939,28,8
1318939,3,9
1318939,35,10
1318939,11,11
1319087,23,1
1319087,15,2
1319087,7,3
1319087,41,4
1319087,14,5
1319087,12,6
1319087,10,7
1319087,1,8
1319087,20,9
1319087,50,10
1319323,40,1
1319323,23,2
1319323,37,3
1319323,1,4
1319323,16,5
1319323,4,6
1319323,58,7
1319323,15,8
1319323,46,9
1319323,11,10
1319414,37,1
1319414,13,2
1319414,1,3
1319414,31,4
1319414,8,5
1319414,47,6
1319414,63,7
1319414,28,8
1319414,2,9
1319414,35,10
1319420,9,1
1319420,48,2
1319420,35,3
1319420,52,4
1319420,4,5
1319420,8,6
1319420,54,7
1319420,55,8
1319420,2,9
1319420,1,10
1319420,57,11
1319485,23,1
1319485,31,2
1319485,26,3
1319485,19,4
1319485,41,5
1319485,15,6
1319485,12,7
1319485,30,8
1319485,35,9
1319485,14,10
1319616,23,1
1319616,31,2
1319616,1,3
1319616,53,4
1319616,15,5
1319616,13,6
1319616,11,7
1319616,35,8
1319616,16,9
1319616,9,10
1319665,46,1
1319665,4,2
1319665,29,3
1319665,28,4
1319665,11,5
1319665,8,6
1319665,35,7
1319665,1,8
1319665,21,9
1319665,13,10
1319665,16,11
1319665,40,12
1319667,36,1
1319667,4,2
1319667,23,3
1319667,19,4
1319667,2,5
1319667,57,6
1319667,12,7
1319667,32,8
1319667,26,9
1319667,44,10
1319733,60,1
1319733,12,2
1319733,35,3
1319733,7,4
1319733,36,5
1319733,23,6
1319733,50,7
1319733,4,8
1319733,45,9
1319733,15,10
1319852,51,1
1319852,23,2
1319852,2,3
1319852,30,4
1319852,62,5
1319852,8,6
1319852,28,7
1319852,29,8
1319852,26,9
1319852,4,10
1319902,12,1
1319902,23,2
1319902,35,3
1319902,1,4
1319902,56,5
1319902,9,6
1319902,26,7
1319902,59,8
1319902,27,9
1319902,21,10
1319902,29,11
1319908,30,1
1319908,57,2
1319908,2,3
1319908,58,4
1319908,27,5
1319908,23,6
1319908,40,7
1319908,39,8
1319908,36,9
1319908,56,10
1319916,60,1
1319916,43,2
1319916,14,3
1319916,9,4
1319916,52,5
1319916,49,6
1319916,5,7
1319916,1,8
1319916,32,9
1319916,36,10
1319916,15,11
1319916,31,12
1319916,18,13
1320060,12,1
1320060,4,2
1320060,63,3
1320060,45,4
1320060,8,5
1320060,50,6
1320060,28,7
1320060,11,8
1320060,48,9
1320060,36,10
1320060,23,11
1320060,7,12
1320232,29,1
1320232,10,2
1320232,33,3
1320232,48,4
1320232,35,5
1320232,49,6
1320232,3,7
1320232,60,8
1320232,52,9
1320232,9,10
1320232,42,11
1320291,58,1
1320291,9,2
1320291,28,3
1320291,29,4
1320291,8,5
1320291,23,6
1320291,30,7
1320291,1,8
1320291,48,9
1320291,4,10
1320326,51,1
1320326,4,2
1320326,2,3
1320326,36,4
1320326,32,5
1320326,41,6
1320326,28,7
1320326,37,8
1320326,60,9
1320326,39,10
1320326,49,11
1320326,26,12
1320326,23,13
1320326,35,14
1320326,53,15
1320331,31,1
1320331,29,2
1320331,12,3
1320331,42,4
1320331,28,5
1320331,13,6
1320331,14,7
1320331,19,8
1320331,23,9
1320331,15,10
1320331,37,11
1320365,5,1
1320365,31,2
1320365,58,3
1320365,48,4
1320365,42,5
1320365,41,6
1320365,50,7
1320365,23,8
1320365,26,9
1320365,19,10
1320365,60,11
1320883,4,1
1320883,30,2
1320883,48,3
1320883,6,4
1320883,27,5
1320883,63,6
1320883,1,7
1320883,39,8
1320883,35,9
1320883,60,10
1320883,38,11
1320883,59,12
1320883,28,13
1320883,19,14
1320883,9,15
1320883,26,16
1320883,20,17
1320985,1,1
1320985,19,2
1320985,14,3
1320985,31,4
1320985,23,5
1320985,39,6
1320985,56,7
1320985,27,8
1320985,35,9
1320985,38,10
1320985,5,11
1321070,58,1
1321070,41,2
1321070,4,3
1321070,36,4
1321070,45,5
1321070,21,6
1321070,46,7
1321070,23,8
1321070,28,9
1321070,19,10
1321070,15,11
1321070,32,12
1321070,51,13
1321264,21,1
1321264,12,2
1321264,4,3
1321264,19,4
1321264,48,5
1321264,37,6
1321264,18,7
1321264,3,8
1321264,2,9
1321264,6,10
1321321,4,1
1321321,36,2
1321321,21,3
1321321,12,4
1321321,23,5
1321321,15,6
1321321,30,7
1321321,29,8
1321321,8,9
1321321,7,10
1321321,35,11
1321321,58,12
1321518,4,1
1321518,27,2
1321518,13,3
1321518,18,4
1321518,1,5
1321518,39,6
1321518,38,7
1321518,41,8
1321518,6,9
1321518,21,10
1321518,11,11
1321518,29,12
1321518,36,13
1321518,48,14
1321978,4,1
1321978,19,2
1321978,58,3
1321978,23,4
1321978,6,5
1321978,15,6
1321978,54,7
1321978,47,8
1321978,32,9
1321978,42,10
1321979,15,1
1321979,52,2
1321979,17,3
1321979,20,4
1321979,10,5
1321979,28,6
1321979,2,7
1321979,60,8
1321979,41,9
1321979,37,10
1321979,27,11
1321979,50,12
1321979,9,13
1322108,11,1
1322108,31,2
1322108,39,3
1322108,13,4
1322108,8,5
1322108,15,6
1322108,32,7
1322108,26,8
1322108,37,9
1322108,19,10
1322108,52,11
1322108,23,12
1322108,53,13
1322464,4,1
1322464,59,2
1322464,37,3
1322464,21,4
1322464,6,5
1322464,35,6
1322464,30,7
1322464,49,8
1322464,58,9
1322464,23,10
1322464,55,11
1322464,27,12
1322561,4,1
1322561,61,2
1322561,58,3
1322561,7,4
1322561,35,5
1322561,52,6
1322561,8,7
1322561,29,8
1322561,45,9
1322561,42,10
1322822,48,1
1322822,24,2
1322822,31,3
1322822,14,4
1322822,49,5
1322822,18,6
1322822,36,7
1322822,58,8
1322822,1,9
1322822,30,10
1322822,38,11
1323176,31,1
1323176,55,2
1323176,23,3
1323176,2,4
1323176,60,5
1323176,41,6
1323176,15,7
1323176,1,8
1323176,47,9
1323176,28,10
1323176,13,11
1323250,61,1
1323250,36,2
1323250,13,3
1323250,12,4
1323250,41,5
1323250,48,6
1323250,27,7
1323250,63,8
1323250,30,9
1323250,33,10
1323328,1,1
1323328,14,2
1323328,38,3
1323328,29,4
1323328,5,5
1323328,36,6
1323328,4,7
1323328,27,8
1323328,13,9
1323328,21,10
1323328,52,11
1323328,28,12
1323328,41,13
1323328,26,14
1323328,9,15
1323482,1,1
1323482,62,2
1323482,31,3
1323482,23,4
1323482,15,5
1323482,33,6
1323482,29,7
1323482,48,8
1323482,34,9
1323482,53,10
1323781,35,1
1323781,25,2
1323781,13,3
1323781,23,4
1323781,12,5
1323781,2,6
1323781,53,7
1323781,11,8
1323781,37,9
1323781,32,10
1323781,3,11
1323781,1,12
1323857,32,1
1323857,25,2
1323857,21,3
1323857,6,4
1323857,40,5
1323857,45,6
1323857,23,7
1323857,4,8
1323857,38,9
1323857,1,10
1323857,26,11
1323857,56,12
1323857,28,13
1323866,1,1
1323866,11,2
1323866,12,3
1323866,31,4
1323866,7,5
1323866,15,6
1323866,52,7
1323866,36,8
1323866,32,9
1323866,21,10
1323999,13,1
1323999,31,2
1323999,30,3
1323999,36,4
1323999,46,5
1323999,12,6
1323999,9,7
1323999,42,8
1323999,8,9
1323999,24,10
1323999,53,11
1323999,38,12
1323999,33,13
1323999,3,14
1324076,25,1
1324076,12,2
1324076,16,3
1324076,4,4
1324076,7,5
1324076,2,6
1324076,8,7
1324076,23,8
1324076,28,9
1324076,35,10
1324134,4,1
1324134,20,2
1324134,22,3
1324134,21,4
1324134,23,5
1324134,46,6
1324134,25,7
1324134,6,8
1324134,26,9
1324134,7,10
1324134,28,11
1324134,35,12
1324134,8,13
1324134,1,14
1324139,31,1
1324139,1,2
1324139,51,3
1324139,59,4
1324139,30,5
1324139,36,6
1324139,60,7
1324139,13,8
1324139,12,9
1324139,35,10
1324414,28,1
1324414,23,2
1324414,2,3
1324414,5,4
1324414,1,5
1324414,36,6
1324414,26,7
1324414,31,8
1324414,12,9
1324414,13,10
1324414,29,11
1324414,60,12
1324414,25,13
1324414,9,14
1324428,33,1
1324428,61,2
1324428,2,3
1324428,21,4
1324428,11,5
1324428,12,6
1324428,27,7
1324428,7,8
1324428,6,9
1324428,9,10
1324550,56,1
1324550,49,2
1324550,60,3
1324550,39,4
1324550,11,5
1324550,42,6
1324550,13,7
1324550,48,8
1324550,59,9
1324550,31,10
1324550,45,11
1324690,51,1
1324690,31,2
1324690,39,3
1324690,52,4
1324690,48,5
1324690,10,6
1324690,17,7
1324690,27,8
1324690,1,9
1324690,53,10
1324690,42,11
1324716,61,1
1324716,4,2
1324716,22,3
1324716,43,4
1324716,15,5
1324716,23,6
1324716,27,7
1324716,41,8
1324716,1,9
1324716,36,10
1324716,42,11
1324794,4,1
1324794,12,2
1324794,23,3
1324794,15,4
1324794,42,5
1324794,2,6
1324794,52,7
1324794,22,8
1324794,1,9
1324794,26,10
1324794,54,11
1324827,30,1
1324827,12,2
1324827,13,3
1324827,4,4
1324827,3,5
1324827,35,6
1324827,10,7
1324827,14,8
1324827,29,9
1324827,15,10
1324827,23,11
1324827,24,12
1324827,1,13
1324827,17,14
1325162,31,1
1325162,15,2
1325162,41,3
1325162,2,4
1325162,44,5
1325162,43,6
1325162,23,7
1325162,40,8
1325162,26,9
1325162,32,10
1325469,12,1
1325469,13,2
1325469,4,3
1325469,15,4
1325469,23,5
1325469,8,6
1325469,36,7
1325469,35,8
1325469,1,9
1325469,60,10
1325469,62,11
1325487,11,1
1325487,17,2
1325487,29,3
1325487,23,4
1325487,13,5
1325487,2,6
1325487,8,7
1325487,4,8
1325487,54,9
1325487,43,10
1325614,28,1
1325614,2,2
1325614,13,3
1325614,8,4
1325614,25,5
1325614,60,6
1325614,6,7
1325614,3,8
1325614,46,9
1325614,24,10
1325614,12,11
1325856,4,1
1325856,23,2
1325856,28,3
1325856,2,4
1325856,1,5
1325856,5,6
1325856,12,7
1325856,25,8
1325856,26,9
1325856,29,10
1325856,3,11
1325856,56,12
1325856,36,13
1326142,31,1
1326142,39,2
1326142,60,3
1326142,37,4
1326142,59,5
1326142,13,6
1326142,35,7
1326142,57,8
1326142,32,9
1326142,1,10
1326530,12,1
1326530,15,2
1326530,24,3
1326530,45,4
1326530,31,5
1326530,29,6
1326530,14,7
1326530,10,8
1326530,27,9
1326530,19,10
1326558,28,1
1326558,9,2
1326558,4,3
1326558,32,4
1326558,22,5
1326558,50,6
1326558,7,7
1326558,47,8
1326558,42,9
1326558,29,10
1326558,40,11
1326558,1,12
1326582,27,1
1326582,13,2
1326582,7,3
1326582,4,4
1326582,6,5
1326582,16,6
1326582,41,7
1326582,11,8
1326582,12,9
1326582,51,10
1326582,1,11
1326615,38,1
1326615,39,2
1326615,13,3
1326615,31,4
1326615,5,5
1326615,27,6
1326615,54,7
1326615,30,8
1326615,11,9
1326615,28,10
1326615,7,11
1326617,8,1
1326617,35,2
1326617,17,3
1326617,40,4
1326617,3,5
1326617,4,6
1326617,1,7
1326617,19,8
1326617,12,9
1326617,23,10
1326617,30,11
1326617,16,12
1326617,54,13
1326617,41,14
1326626,1,1
1326626,38,2
1326626,40,3
1326626,52,4
1326626,28,5
1326626,29,6
1326626,13,7
1326626,39,8
1326626,45,9
1326626,53,10
1326626,5,11
1326626,21,12
1326626,4,13
1326626,3,14
1326626,19,15
1326633,19,1
1326633,4,2
1326633,29,3
1326633,23,4
1326633,59,5
1326633,35,6
1326633,1,7
1326633,27,8
1326633,42,9
1326633,32,10
1326633,12,11
1326651,4,1
1326651,44,2
1326651,27,3
1326651,34,4
1326651,5,5
1326651,55,6
1326651,49,7
1326651,23,8
1326651,1,9
1326651,22,10
1326688,2,1
1326688,12,2
1326688,15,3
1326688,26,4
1326688,21,5
1326688,8,6
1326688,23,7
1326688,31,8
1326688,13,9
1326688,7,10
1326688,57,11
1326688,9,12
1326688,5,13
1326875,22,1
1326875,31,2
1326875,50,3
1326875,41,4
1326875,1,5
1326875,18,6
1326875,33,7
1326875,20,8
1326875,55,9
1326875,46,10
1326875,15,11
1326893,27,1
1326893,13,2
1326893,35,3
1326893,4,4
1326893,29,5
1326893,36,6
1326893,60,7
1326893,48,8
1326893,9,9
1326893,12,10
1326893,30,11
1326893,42,12
1327171,23,1
1327171,5,2
1327171,4,3
1327171,42,4
1327171,27,5
1327171,40,6
1327171,7,7
1327171,39,8
1327171,35,9
1327171,54,10
1327333,19,1
1327333,41,2
1327333,25,3
1327333,33,4
1327333,6,5
1327333,27,6
1327333,5,7
1327333,58,8
1327333,12,9
1327333,48,10
1327333,30,11
1327424,51,1
1327424,4,2
1327424,30,3
1327424,53,4
1327424,55,5
1327424,13,6
1327424,8,7
1327424,35,8
1327424,45,9
1327424,49,10
1327424,10,11
1327476,51,1
1327476,17,2
1327476,12,3
1327476,4,4
1327476,50,5
1327476,40,6
1327476,23,7
1327476,1,8
1327476,33,9
1327476,2,10
1327476,21,11
1327476,54,12
1327805,30,1
1327805,25,2
1327805,28,3
1327805,11,4
1327805,52,5
1327805,1,6
1327805,5,7
1327805,4,8
1327805,53,9
1327805,12,10
1327805,23,11
1327805,57,12
1328083,41,1
1328083,23,2
1328083,39,3
1328083,50,4
1328083,2,5
1328083,15,6
1328083,25,7
1328083,13,8
1328083,4,9
1328083,11,10
1328083,46,11
1328083,49,12
1328134,15,1
1328134,31,2
1328134,55,3
1328134,18,4
1328134,8,5
1328134,12,6
1328134,59,7
1328134,20,8
1328134,35,9
1328134,1,10
1328134,42,11
1328134,36,12
1328202,50,1
1328202,1,2
1328202,12,3
1328202,23,4
1328202,2,5
1328202,47,6
1328202,41,7
1328202,7,8
1328202,11,9
1328202,6,10
1328202,40,11
1328406,4,1
1328406,54,2
1328406,12,3
1328406,17,4
1328406,1,5
1328406,7,6
1328406,9,7
1328406,27,8
1328406,5,9
1328406,13,10
1328406,6,11
1328696,12,1
1328696,31,2
1328696,1,3
1328696,49,4
1328696,59,5
1328696,14,6
1328696,56,7
1328696,26,8
1328696,52,9
1328696,25,10
1329079,4,1
1329079,41,2
1329079,15,3
1329079,19,4
1329079,18,5
1329079,46,6
1329079,36,7
1329079,12,8
1329079,30,9
1329079,29,10
1329079,7,11
1329106,14,1
1329106,47,2
1329106,59,3
1329106,63,4
1329106,62,5
1329106,18,6
1329106,31,7
1329106,6,8
1329106,55,9
1329106,1,10
1329326,39,1
1329326,23,2
1329326,1,3
1329326,9,4
1329326,19,5
1329326,28,6
1329326,27,7
1329326,2,8
1329326,21,9
1329326,36,10
1329326,26,11
1329326,15,12
1329339,61,1
1329339,58,2
1329339,42,3
1329339,45,4
1329339,48,5
1329339,4,6
1329339,3,7
1329339,23,8
1329339,36,9
1329339,35,10
1329485,20,1
1329485,51,2
1329485,17,3
1329485,13,4
1329485,29,5
1329485,11,6
1329485,42,7
1329485,39,8
1329485,54,9
1329485,23,10
1329500,7,1
1329500,2,2
1329500,26,3
1329500,60,4
1329500,25,5
1329500,31,6
1329500,32,7
1329500,18,8
1329500,34,9
1329500,59,10
1329500,51,11
1329500,10,12
1329640,33,1
1329640,4,2
1329640,12,3
1329640,40,4
1329640,23,5
1329640,10,6
1329640,28,7
1329640,48,8
1329640,32,9
1329640,7,10
1329673,23,1
1329673,1,2
1329673,12,3
1329673,25,4
1329673,41,5
1329673,27,6
1329673,42,7
1329673,32,8
1329673,11,9
1329673,13,10
1329673,51,11
1329673,7,12
1329673,19,13
1329939,17,1
1329939,31,2
1329939,33,3
1329939,54,4
1329939,51,5
1329939,23,6
1329939,44,7
1329939,55,8
1329939,34,9
1329939,7,10
1330211,5,1
1330211,1,2
1330211,9,3
1330211,56,4
1330211,49,5
1330211,39,6
1330211,14,7
1330211,46,8
1330211,31,9
1330211,23,10
1330337,39,1
1330337,15,2
1330337,4,3
1330337,53,4
1330337,40,5
1330337,2,6
1330337,23,7
1330337,11,8
1330337,28,9
1330337,30,10
1330337,29,11
1330337,1,12
1330816,62,1
1330816,51,2
1330816,50,3
1330816,1,4
1330816,21,5
1330816,42,6
1330816,6,7
1330816,8,8
1330816,12,9
1330816,2,10
1330816,19,11
1330816,23,12
1330816,5,13
1330935,62,1
1330935,30,2
1330935,41,3
1330935,16,4
1330935,31,5
1330935,33,6
1330935,52,7
1330935,12,8
1330935,8,9
1330935,1,10
1330935,29,11
1330935,26,12
1331055,51,1
1331055,38,2
1331055,34,3
1331055,5,4
1331055,44,5
1331055,13,6
1331055,3,7
1331055,54,8
1331055,63,9
1331055,31,10
1331055,18,11
1331217,56,1
1331217,38,2
1331217,18,3
1331217,16,4
1331217,45,5
1331217,12,6
1331217,60,7
1331217,26,8
1331217,6,9
1331217,1,10
1331217,9,11
1331412,15,1
1331412,43,2
1331412,16,3
1331412,26,4
1331412,42,5
1331412,23,6
1331412,46,7
1331412,7,8
1331412,36,9
1331412,37,10
1331412,1,11
1331412,30,12
1331412,4,13
1331537,4,1
1331537,12,2
1331537,50,3
1331537,36,4
1331537,6,5
1331537,7,6
1331537,9,7
1331537,52,8
1331537,25,9
1331537,21,10
1331537,1,11
1331758,4,1
1331758,40,2
1331758,7,3
1331758,16,4
1331758,36,5
1331758,5,6
1331758,28,7
1331758,12,8
1331758,29,9
1331758,60,10
1331758,14,11
1331758,6,12
1331758,23,13
1331758,48,14
1332477,39,1
1332477,31,2
1332477,17,3
1332477,23,4
1332477,30,5
1332477,21,6
1332477,3,7
1332477,42,8
1332477,37,9
1332477,57,10
1332477,11,11
1333189,27,1
1333189,39,2
1333189,13,3
1333189,17,4
1333189,40,5
1333189,29,6
1333189,7,7
1333189,30,8
1333189,36,9
1333189,1,10
1333189,38,11
1333189,58,12
1333189,35,13
1333189,15,14
1333202,57,1
1333202,19,2
1333202,23,3
1333202,2,4
1333202,39,5
1333202,1,6
1333202,21,7
1333202,25,8
1333202,13,9
1333202,16,10
1333202,41,11
1333202,35,12
1333429,31,1
1333429,17,2
1333429,51,3
1333429,27,4
1333429,63,5
1333429,36,6
1333429,39,7
1333429,48,8
1333429,29,9
1333429,35,10
1333690,4,1
1333690,51,2
1333690,15,3
1333690,36,4
1333690,12,5
1333690,48,6
1333690,2,7
1333690,33,8
1333690,45,9
1333690,1,10
1333690,16,11
1333690,3,12
1333690,11,13
1333874,50,1
1333874,10,2
1333874,4,3
1333874,1,4
1333874,41,5
1333874,5,6
1333874,32,7
1333874,52,8
1333874,36,9
1333874,7,10
1333874,25,11
1333880,31,1
1333880,26,2
1333880,13,3
1333880,1,4
1333880,23,5
1333880,38,6
1333880,48,7
1333880,36,8
1333880,33,9
1333880,30,10
1334207,31,1
1334207,54,2
1334207,63,3
1334207,46,4
1334207,7,5
1334207,37,6
1334207,19,7
1334207,55,8
1334207,21,9
1334207,1,10
1334315,4,1
1334315,36,2
1334315,20,3
1334315,54,4
1334315,9,5
1334315,45,6
1334315,50,7
1334315,52,8
1334315,3,9
1334315,8,10
1334352,27,1
1334352,31,2
1334352,37,3
1334352,35,4
1334352,3,5
1334352,9,6
1334352,25,7
1334352,28,8
1334352,29,9
1334352,7,10
1334352,12,11
1334352,58,12
1334554,4,1
1334554,15,2
1334554,7,3
1334554,8,4
1334554,23,5
1334554,5,6
1334554,11,7
1334554,21,8
1334554,32,9
1334554,36,10
1334554,6,11
1334763,36,1
1334763,42,2
1334763,25,3
1334763,11,4
1334763,20,5
1334763,52,6
1334763,35,7
1334763,27,8
1334763,1,9
1334763,4,10
1334812,31,1
1334812,38,2
1334812,36,3
1334812,59,4
1334812,18,5
1334812,46,6
1334812,1,7
1334812,26,8
1334812,43,9
1334812,60,10
1334812,30,11
1334812,14,12
1334815,15,1
1334815,54,2
1334815,18,3
1334815,24,4
1334815,44,5
1334815,33,6
1334815,50,7
1334815,2,8
1334815,12,9
1334815,32,10
1334904,15,1
1334904,12,2
1334904,50,3
1334904,23,4
